code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,clicks_28d,dias_activos_28d,promedio_evaluaciones,evaluaciones_entregadas,fuente,educacion_ordinal,edad_ordinal,imd_midpoint,aprobo,resultado_ordinal
EEE,2013J,583839,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,399.0,8.0,78.0,2.0,OULAD,1,1,65.0,0,1
EEE,2013J,583844,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
EEE,2013J,583855,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,362.0,19.0,86.0,4.0,OULAD,2,0,5.0,1,2
EEE,2013J,583933,M,Scotland,Lower Than A Level,30-40%,35-55,0,75,N,Fail,188.0,8.0,58.25,4.0,OULAD,1,1,35.0,0,1
EEE,2013J,584115,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
EEE,2013J,584191,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass,784.0,19.0,92.75,4.0,OULAD,3,0,75.0,1,2
EEE,2013J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,263.0,15.0,82.25,4.0,OULAD,2,0,35.0,1,2
EEE,2013J,584414,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,213.0,6.0,91.25,4.0,OULAD,2,1,55.0,1,2
EEE,2013J,584443,F,Scotland,Lower Than A Level,70-80%,0-35,0,90,Y,Distinction,543.0,18.0,93.75,4.0,OULAD,1,0,75.0,1,3
EEE,2013J,584444,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,2,0,55.0,0,0
EEE,2013J,584514,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,146.0,2.0,,,OULAD,1,0,65.0,0,0
EEE,2013J,584553,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,366.0,12.0,81.5,4.0,OULAD,2,0,55.0,1,2
EEE,2013J,584567,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,202.0,9.0,56.0,1.0,OULAD,1,0,95.0,0,1
EEE,2013J,584913,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,159.0,3.0,,,OULAD,2,0,5.0,0,0
EEE,2013J,584923,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,198.0,10.0,92.0,1.0,OULAD,3,0,55.0,0,0
EEE,2013J,585011,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass,213.0,11.0,93.5,4.0,OULAD,3,0,85.0,1,2
EEE,2013J,585056,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,45.0,0,0
EEE,2013J,585279,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,506.0,14.0,87.0,4.0,OULAD,2,0,65.0,1,3
EEE,2013J,585433,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,464.0,17.0,82.25,4.0,OULAD,3,0,85.0,1,2
EEE,2013J,585455,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,507.0,22.0,90.25,4.0,OULAD,2,0,95.0,1,3
EEE,2013J,585464,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,382.0,10.0,87.25,4.0,OULAD,2,0,85.0,1,2
EEE,2013J,585471,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,718.0,21.0,92.25,4.0,OULAD,2,0,65.0,1,3
EEE,2013J,585681,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,255.0,12.0,92.33333333333333,3.0,OULAD,3,0,95.0,0,0
EEE,2013J,585758,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,0.0,,,OULAD,1,0,5.0,0,1
EEE,2013J,585769,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,90,N,Withdrawn,348.0,7.0,88.0,3.0,OULAD,4,0,55.0,0,0
EEE,2013J,585837,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,454.0,15.0,88.75,4.0,OULAD,2,0,55.0,1,2
EEE,2013J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass,203.0,7.0,83.75,4.0,OULAD,3,1,25.0,1,2
EEE,2013J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,792.0,15.0,92.75,4.0,OULAD,2,0,85.0,1,2
EEE,2013J,586060,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,394.0,8.0,,,OULAD,1,0,25.0,0,1
EEE,2013J,586132,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,186.0,10.0,90.66666666666667,3.0,OULAD,2,0,85.0,0,1
EEE,2013J,586137,M,North Region,HE Qualification,?,0-35,0,30,N,Pass,277.0,12.0,89.25,4.0,OULAD,3,0,,1,2
EEE,2013J,586236,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,358.0,18.0,82.0,4.0,OULAD,2,0,95.0,1,2
EEE,2013J,586261,M,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,765.0,16.0,87.75,4.0,OULAD,1,1,75.0,1,3
EEE,2013J,586314,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,0.0,0.0,,,OULAD,2,1,55.0,0,1
EEE,2013J,586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail,820.0,19.0,65.66666666666667,3.0,OULAD,2,0,75.0,0,1
EEE,2013J,586476,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,188.0,7.0,92.5,4.0,OULAD,2,0,55.0,1,2
EEE,2013J,586587,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,85.0,0,0
EEE,2013J,586621,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,721.0,19.0,70.75,4.0,OULAD,2,0,65.0,1,2
EEE,2013J,586668,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,1519.0,24.0,83.0,4.0,OULAD,2,0,75.0,1,2
EEE,2013J,586716,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass,190.0,4.0,79.0,4.0,OULAD,3,0,85.0,1,2
EEE,2013J,586750,M,Ireland,Lower Than A Level,?,35-55,0,60,N,Pass,376.0,8.0,78.0,4.0,OULAD,1,1,,1,2
EEE,2013J,586838,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,376.0,15.0,87.75,4.0,OULAD,1,0,95.0,1,2
EEE,2013J,586921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,577.0,15.0,90.5,4.0,OULAD,1,0,85.0,1,2
EEE,2013J,586962,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,811.0,19.0,81.0,4.0,OULAD,2,0,85.0,1,2
EEE,2013J,586979,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,192.0,9.0,82.5,2.0,OULAD,2,1,45.0,0,1
EEE,2013J,587014,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,70.0,5.0,69.33333333333333,3.0,OULAD,2,0,85.0,0,1
EEE,2013J,587122,M,Scotland,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn,321.0,11.0,86.66666666666667,3.0,OULAD,1,1,65.0,0,0
EEE,2013J,587226,M,Scotland,Lower Than A Level,10-20,0-35,0,30,Y,Fail,0.0,0.0,,,OULAD,1,0,15.0,0,1
EEE,2013J,587319,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,183.0,5.0,88.25,4.0,OULAD,2,0,65.0,1,2
EEE,2013J,587346,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,272.0,7.0,59.0,4.0,OULAD,2,0,55.0,1,2
EEE,2013J,587382,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,107.0,6.0,72.0,2.0,OULAD,2,0,35.0,0,1
EEE,2013J,587547,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass,209.0,7.0,72.0,4.0,OULAD,2,1,5.0,1,2
EEE,2013J,587616,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,273.0,13.0,70.5,4.0,OULAD,2,0,75.0,1,2
EEE,2013J,587621,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,219.0,8.0,70.75,4.0,OULAD,1,1,75.0,0,1
EEE,2013J,587677,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,365.0,15.0,81.0,4.0,OULAD,1,0,45.0,0,0
EEE,2013J,587682,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,275.0,10.0,89.25,4.0,OULAD,1,0,75.0,1,2
EEE,2013J,587714,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,304.0,15.0,85.5,4.0,OULAD,2,0,85.0,1,3
EEE,2013J,587884,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,295.0,14.0,79.5,2.0,OULAD,1,0,65.0,0,0
EEE,2013J,587906,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,770.0,23.0,98.75,4.0,OULAD,2,0,25.0,1,3
EEE,2013J,587911,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,352.0,12.0,83.25,4.0,OULAD,2,0,55.0,1,3
EEE,2013J,588125,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,548.0,21.0,86.75,4.0,OULAD,1,0,75.0,1,2
EEE,2013J,588231,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,517.0,18.0,75.25,4.0,OULAD,1,1,45.0,1,2
EEE,2013J,588280,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,852.0,16.0,91.25,4.0,OULAD,2,1,55.0,1,3
EEE,2013J,588383,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,15.0,0,0
EEE,2013J,588402,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,271.0,14.0,92.75,4.0,OULAD,1,1,65.0,1,2
EEE,2013J,588442,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,247.0,6.0,64.5,4.0,OULAD,1,0,5.0,1,2
EEE,2013J,588502,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,347.0,16.0,89.25,4.0,OULAD,1,0,15.0,1,2
EEE,2013J,588524,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction,306.0,8.0,89.5,4.0,OULAD,3,0,75.0,1,3
EEE,2013J,588583,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Fail,6.0,3.0,,,OULAD,3,0,35.0,0,1
EEE,2013J,588628,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,588.0,20.0,87.75,4.0,OULAD,2,2,65.0,1,3
EEE,2013J,588676,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass,608.0,18.0,79.75,4.0,OULAD,3,0,85.0,1,2
EEE,2013J,588694,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,75.0,0,0
EEE,2013J,588706,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,7.0,1.0,,,OULAD,1,0,65.0,0,0
EEE,2013J,588710,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,239.0,12.0,80.5,4.0,OULAD,1,0,45.0,1,2
EEE,2013J,588835,M,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass,117.0,8.0,36.5,4.0,OULAD,1,0,55.0,1,2
EEE,2013J,588852,M,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,1,0,45.0,0,0
EEE,2013J,588942,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Fail,305.0,6.0,78.5,4.0,OULAD,3,0,95.0,0,1
EEE,2013J,588974,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,14.0,1.0,,,OULAD,1,1,15.0,0,0
EEE,2013J,589018,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,34.0,2.0,59.0,2.0,OULAD,1,0,25.0,0,0
EEE,2013J,589023,M,North Region,A Level or Equivalent,?,0-35,0,60,N,Withdrawn,138.0,6.0,,,OULAD,2,0,,0,0
EEE,2013J,589055,F,North Region,Lower Than A Level,?,0-35,0,60,N,Fail,290.0,10.0,50.0,3.0,OULAD,1,0,,0,1
EEE,2013J,589211,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,468.0,11.0,78.25,4.0,OULAD,2,1,75.0,1,2
EEE,2013J,589327,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,366.0,10.0,82.0,4.0,OULAD,3,0,75.0,1,2
EEE,2013J,589380,M,Wales,HE Qualification,10-20,0-35,0,60,N,Distinction,354.0,16.0,88.5,4.0,OULAD,3,0,15.0,1,3
EEE,2013J,589472,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,0.0,0.0,,,OULAD,1,0,25.0,0,0
EEE,2013J,589484,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
EEE,2013J,589506,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,196.0,3.0,53.0,4.0,OULAD,2,0,45.0,0,1
EEE,2013J,589517,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,533.0,17.0,95.0,2.0,OULAD,2,0,45.0,0,0
EEE,2013J,589555,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,16.0,2.0,,,OULAD,2,0,85.0,0,0
EEE,2013J,589799,M,Wales,Lower Than A Level,80-90%,0-35,0,30,N,Fail,153.0,4.0,,,OULAD,1,0,85.0,0,1
EEE,2013J,589856,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,428.0,12.0,97.0,1.0,OULAD,2,0,95.0,0,0
EEE,2013J,589894,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,351.0,20.0,76.5,4.0,OULAD,2,0,85.0,1,2
EEE,2013J,589902,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,551.0,24.0,89.0,4.0,OULAD,1,0,65.0,1,2
EEE,2013J,590017,M,East Anglian Region,HE Qualification,80-90%,0-35,0,30,N,Distinction,228.0,3.0,89.5,4.0,OULAD,3,0,85.0,1,3
EEE,2013J,590072,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,7.0,1.0,,,OULAD,2,0,75.0,0,1
EEE,2013J,590436,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,13.0,3.0,,,OULAD,3,0,5.0,0,0
EEE,2013J,590626,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,740.0,20.0,71.25,4.0,OULAD,1,1,65.0,1,2
EEE,2013J,590744,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,783.0,23.0,77.5,4.0,OULAD,3,0,15.0,1,2
EEE,2013J,590877,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,438.0,14.0,89.25,4.0,OULAD,1,0,45.0,1,2
EEE,2013J,590882,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,377.0,11.0,76.25,4.0,OULAD,1,0,75.0,1,2
EEE,2013J,590942,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
EEE,2013J,590961,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,172.0,5.0,73.5,4.0,OULAD,2,0,85.0,0,0
EEE,2013J,591021,M,Ireland,Lower Than A Level,?,0-35,0,60,N,Distinction,604.0,15.0,92.5,4.0,OULAD,1,0,,1,3
EEE,2013J,591165,M,Scotland,Lower Than A Level,10-20,0-35,0,30,N,Fail,457.0,19.0,87.0,1.0,OULAD,1,0,15.0,0,1
EEE,2013J,591178,M,Yorkshire Region,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,0.0,0.0,,,OULAD,3,0,65.0,0,0
EEE,2013J,591375,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,308.0,11.0,96.5,4.0,OULAD,2,1,85.0,1,3
EEE,2013J,591388,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction,605.0,28.0,90.0,4.0,OULAD,3,0,65.0,1,3
EEE,2013J,591398,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,2.0,1.0,,,OULAD,2,1,95.0,0,0
EEE,2013J,591424,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,441.0,12.0,91.5,2.0,OULAD,3,0,55.0,0,0
EEE,2013J,591566,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,269.0,7.0,76.5,4.0,OULAD,1,0,5.0,1,2
EEE,2013J,591719,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,491.0,22.0,86.0,1.0,OULAD,2,0,15.0,0,0
EEE,2013J,591869,M,North Region,HE Qualification,?,0-35,0,30,N,Pass,548.0,22.0,74.75,4.0,OULAD,3,0,,1,2
EEE,2013J,591942,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1390.0,28.0,86.0,4.0,OULAD,1,1,85.0,1,2
EEE,2013J,591944,M,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,172.0,10.0,66.66666666666667,3.0,OULAD,1,0,45.0,0,1
EEE,2013J,591958,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,363.0,17.0,96.5,4.0,OULAD,1,0,95.0,1,3
EEE,2013J,591995,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,262.0,12.0,83.75,4.0,OULAD,2,0,45.0,1,2
EEE,2013J,592003,M,Ireland,A Level or Equivalent,?,0-35,0,60,N,Pass,260.0,5.0,90.0,4.0,OULAD,2,0,,1,2
EEE,2013J,592051,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Pass,1189.0,22.0,67.75,4.0,OULAD,3,1,55.0,1,2
EEE,2013J,592172,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,127.0,3.0,47.0,2.0,OULAD,1,0,75.0,0,1
EEE,2013J,592250,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass,231.0,17.0,85.25,4.0,OULAD,3,0,95.0,1,2
EEE,2013J,592581,F,North Western Region,Lower Than A Level,?,0-35,0,30,N,Withdrawn,245.0,3.0,,,OULAD,1,0,,0,0
EEE,2013J,592609,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,367.0,12.0,92.75,4.0,OULAD,2,0,75.0,1,3
EEE,2013J,592787,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,411.0,20.0,86.25,4.0,OULAD,1,1,95.0,1,2
EEE,2013J,592791,M,East Midlands Region,HE Qualification,40-50%,0-35,0,30,N,Fail,340.0,9.0,55.5,4.0,OULAD,3,0,45.0,0,1
EEE,2013J,592842,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Fail,221.0,6.0,95.0,2.0,OULAD,3,0,35.0,0,1
EEE,2013J,592895,F,North Region,Post Graduate Qualification,?,0-35,0,30,N,Distinction,200.0,5.0,92.0,4.0,OULAD,4,0,,1,3
EEE,2013J,592961,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,1313.0,28.0,97.75,4.0,OULAD,3,1,45.0,1,3
EEE,2013J,592997,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Pass,795.0,25.0,71.5,4.0,OULAD,3,1,45.0,1,2
EEE,2013J,593348,M,North Region,Post Graduate Qualification,?,0-35,0,60,N,Withdrawn,33.0,4.0,,,OULAD,4,0,,0,0
EEE,2013J,593362,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,222.0,6.0,68.0,1.0,OULAD,1,1,15.0,0,0
EEE,2013J,593400,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,268.0,8.0,57.0,1.0,OULAD,2,0,85.0,0,1
EEE,2013J,593487,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,317.0,8.0,77.75,4.0,OULAD,3,0,45.0,1,2
EEE,2013J,593534,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,272.0,10.0,57.25,4.0,OULAD,1,1,35.0,1,2
EEE,2013J,593587,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,193.0,9.0,79.5,4.0,OULAD,2,1,35.0,1,2
EEE,2013J,593787,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,243.0,6.0,38.0,4.0,OULAD,1,0,5.0,0,1
EEE,2013J,593845,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,118.0,4.0,,,OULAD,1,0,55.0,0,1
EEE,2013J,593924,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,2180.0,27.0,88.75,4.0,OULAD,2,0,95.0,1,3
EEE,2013J,594111,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass,222.0,6.0,63.75,4.0,OULAD,2,1,15.0,1,2
EEE,2013J,594157,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,508.0,21.0,89.0,4.0,OULAD,2,1,15.0,1,2
EEE,2013J,594199,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Pass,789.0,24.0,91.5,4.0,OULAD,2,0,25.0,1,2
EEE,2013J,594233,M,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,20.0,2.0,92.0,1.0,OULAD,2,0,25.0,0,1
EEE,2013J,594246,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,131.0,5.0,86.0,3.0,OULAD,3,0,45.0,0,1
EEE,2013J,594399,M,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass,454.0,18.0,76.5,4.0,OULAD,1,0,65.0,1,2
EEE,2013J,594431,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,320.0,11.0,92.25,4.0,OULAD,2,0,65.0,1,2
EEE,2013J,594452,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,156.0,7.0,42.0,1.0,OULAD,3,0,95.0,0,1
EEE,2013J,594458,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,,,OULAD,1,0,25.0,0,1
EEE,2013J,594517,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0.0,0.0,81.0,4.0,OULAD,2,0,85.0,1,2
EEE,2013J,594602,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,106.0,6.0,58.0,1.0,OULAD,1,0,55.0,0,1
EEE,2013J,594755,M,North Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,190.0,5.0,,,OULAD,1,0,75.0,0,0
EEE,2013J,594851,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,54.0,1.0,,,OULAD,1,0,35.0,0,1
EEE,2013J,594864,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,331.0,11.0,79.0,3.0,OULAD,1,0,75.0,0,1
EEE,2013J,594976,M,Scotland,HE Qualification,10-20,0-35,0,30,N,Pass,208.0,3.0,83.75,4.0,OULAD,3,0,15.0,1,2
EEE,2013J,595077,M,Ireland,HE Qualification,?,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,3,1,,0,0
EEE,2013J,595100,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,4,1,85.0,0,0
EEE,2013J,595182,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Distinction,588.0,22.0,89.75,4.0,OULAD,3,0,75.0,1,3
EEE,2013J,595189,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,1752.0,21.0,96.5,4.0,OULAD,2,1,95.0,1,3
EEE,2013J,595244,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,483.0,22.0,91.0,4.0,OULAD,2,1,45.0,1,2
EEE,2013J,595362,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
EEE,2013J,595453,M,London Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,0.0,0.0,,,OULAD,1,0,15.0,0,0
EEE,2013J,595492,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,270.0,9.0,82.5,4.0,OULAD,1,0,55.0,1,2
EEE,2013J,595515,M,Wales,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,91.0,1.0,,,OULAD,2,1,45.0,0,1
EEE,2013J,595553,M,North Region,HE Qualification,?,0-35,0,30,N,Pass,459.0,16.0,94.5,4.0,OULAD,3,0,,1,2
EEE,2013J,595781,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,424.0,21.0,82.5,4.0,OULAD,2,0,35.0,1,2
EEE,2013J,595938,M,East Midlands Region,HE Qualification,30-40%,35-55,0,30,N,Pass,724.0,12.0,84.0,4.0,OULAD,3,1,35.0,1,2
EEE,2013J,595990,F,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,237.0,2.0,,,OULAD,1,1,35.0,0,0
EEE,2013J,596002,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,385.0,8.0,86.25,4.0,OULAD,2,0,85.0,0,0
EEE,2013J,596137,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn,191.0,4.0,,,OULAD,1,0,85.0,0,0
EEE,2013J,596319,M,North Region,Post Graduate Qualification,?,0-35,0,60,N,Pass,334.0,9.0,88.0,4.0,OULAD,4,0,,1,2
EEE,2013J,596321,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,199.0,3.0,71.0,1.0,OULAD,2,0,75.0,0,0
EEE,2013J,596361,M,North Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,446.0,12.0,88.5,4.0,OULAD,1,1,75.0,1,3
EEE,2013J,596404,M,London Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail,20.0,3.0,,,OULAD,1,1,35.0,0,1
EEE,2013J,596432,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,530.0,14.0,74.0,2.0,OULAD,1,0,45.0,0,0
EEE,2013J,596526,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Pass,281.0,8.0,79.0,3.0,OULAD,3,0,95.0,1,2
EEE,2013J,596614,M,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,268.0,11.0,48.5,2.0,OULAD,1,0,65.0,0,0
EEE,2013J,596676,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,569.0,19.0,95.0,2.0,OULAD,2,0,15.0,0,0
